ID;ames;set;_Numb._of_atoms;_Numb._of_bonds;_Numb._of_rings;_MaxRing1;_MaxRing2;_MaxRing3;Numb._of_rot._bonds;Numb._of_rig._bonds;Max._flex._chain_1;Max._flex._chain_2;Max._flex._chain_3;_Max._rig._chain;_Num._rig._frag.;_Part._flex._chain;_Min_eV_#1;_Min_eV_#2;_Min_eV_#3;_Max_eV_#1;_Max_eV_#2;_Max_eV_#3;_Graph_radius;_Graph_diameter;_Wiener_index;_Balaban_index;_Motoc_index;_Randic_index;_Inform_content;_K&H_Kappa1;_K&H_Kappa2;_K&H_Kappa3;_Kier_Chi0;_Kier_Chi2;_Kier_Chi3p;_Kier_Chi3c;_Kier_Chi4p;_Kier_Chi4c;_Kier_Chi5p;_Kier_Chi5c;_Kier_Chi6p;_Carbon_count;_Nitrogen_count;_Oxygen_count;_Silicon_count;_Phosphorous_count;_Sulphur_count;_Fluorine_count;_Clorine_count;_Bromine_count;_Iodine_count;Max._pos._charge_Gast.;Max._neg._charge_Gast.;Charge_range_Gast.;Aver._pos._charge_Gast.;Aver._neg._charge_Gast.;Dipole_moment_Gast.;_HMO_pi-energy;_HMO_reson._energy;_HMO_HOMO_energy;_HMO_LUMO_energy;Max.pos.chrg.(G+H);Max.neg.chrg.(G+H);Charge_range_(G+H);Aver._pos._charge_(G+H);Aver._neg._charge_(G+H);Dip._mom._2D_(G+H);_Mol._weight;_Polar_count;_Nonpolar_count;_Polar_count_/_MW;Nonpolar_count_/_MW;_Min._dist_DD;_Min._dist_DA;_Min._dist_AA;_Mol._volume_2D;_PSA;_NPSA;_TSA;_Polarizability;_HB-donors;_HB-acceptors;_Pos._ioniz.;_Neg._ioniz.;_GClogP;_NNlogP;_CMR;_Lipinski;_HYBOT_HB-Donors;HYBOT_HB-Acceptors;_HYBOT_max_donor;HYBOT_max_acceptor;_HYBOT_sum_donor;HYBOT_sum_acceptor;_HYBOT_sum_total
258;1;tr;12;13;2;9;6;5;1;10;1;0;0;8;2;1;2.7532;3.80152;4.4382;16.46934;9.32483;8.86151;4;7;185;1.4662;3.14064;4.59917;2.48491;8.59172;3.39506;3.51562;7.72361;3.44764;2.55597;0.44296;1.67843;0.91072;0.96513;0;0.56337;8;2;1;0;0;1;0;0;0;0;0.17609;-0.3279;0.50399;0.07866;-0.14609;3.15497;-19.65693;10.05693;-0.75065;-0.29342;0.54487;-0.4965;1.04137;0.23536;-0.16561;3.57859;180.22691;2;6;0.0111;0.03329;?;5;2;258.04004;46.81208;136.96931;183.7814;19.24398;2;3;1;0;1.9806;2.22778;5.03482;0;2;3;-1.28475;1.22;-2.5695;3.22582;5.79532
260;1;tr;22;23;2;6;6;0;5;15;2;1;1;5;4;5;2.86033;2.91558;3.96597;9.59405;9.55834;9.14227;8;15;1337;1.30972;6.86827;8.05745;2.77598;18.34027;9.33333;9.69388;13.97217;6.35339;3.89154;0.9452;2.33761;1.36642;1.35271;0;0.88949;17;3;2;0;0;0;0;0;0;0;0.26371;-0.30854;0.57225;0.05981;-0.09346;7.03394;-30.41151;14.41151;-0.63577;0.34747;0.69751;-0.81193;1.50944;0.1745;-0.12364;12.08195;297.35165;5;12;0.01682;0.04036;?;?;1;504.9101;50.35468;309.30521;359.65988;34.28339;0;4;3;0;4.1362;3.85837;8.87922;0;0;5;0;1.5275;0;5.88703;5.88703
261;1;tr;8;7;0;0;0;0;4;0;4;3;2;0;0;4;4.36683;4.95762;5.56021;17.09091;17.09091;8.4088;3;6;75;3.09375;3.0178;3.80806;1.55958;8;5.14286;5;6.40578;2.68252;1.56295;0.28868;1.12994;0.40825;0.28868;0;0.14434;5;1;0;0;0;0;0;2;0;0;0.04222;-0.30032;0.34254;0.03678;-0.13791;1.0274;?;?;?;?;?;?;?;?;?;?;156.05354;1;6;0.00641;0.03845;?;?;?;227.29001;1.17539;189.72136;190.89674;16.43311;0;1;1;0;1.6505;1.53581;3.84885;0;0;1;0;1.93;0;2.93;2.93
262;1;tr;26;27;2;6;6;0;8;15;4;4;3;5;5;7;2.84856;2.90878;3.20838;17.09546;17.09184;9.9551;8;16;1973;1.47285;7.13237;9.44481;2.9915;22.29081;11.11111;8.71006;16.60193;7.15202;5.06675;0.95774;3.40688;1.98132;1.90752;0;1.11026;17;5;2;0;0;0;0;2;0;0;0.12063;-0.26739;0.38802;0.04942;-0.08566;4.15414;-40.68976;23.68976;-0.65025;-0.33232;0.49396;-0.59386;1.08782;0.1332;-0.18381;15.60984;392.23929;7;12;0.01785;0.03059;?;?;1;540.75006;86.61904;324.04858;410.66763;38.84639;0;6;4;0;5.9124;5.46087;10.31072;1;0;6;0;1.7;0;6.45293;6.45293
263;1;tr;13;12;0;0;0;0;6;3;4;3;3;2;2;6;3.94526;4.28351;4.87485;17.09091;16.20309;9.55695;5;9;302;3.46458;4.45202;5.39559;2.56495;13;7.40816;7.10059;9.5271;4.13963;2.65605;0.58502;1.21881;1.09126;0.83994;0;0.4219;6;2;3;0;0;1;0;1;0;0;0.28136;-0.32875;0.61011;0.0945;-0.22949;3.36889;-15.63863;11.63863;-0.57633;0.7886;0.71511;-0.98387;1.69897;0.24208;-0.42927;8.49486;226.68114;5;2;0.02206;0.00882;5;2;2;297.28;101.64628;150.60928;252.25555;20.43292;3;4;1;1;0.0029;-1.4332;5.22921;0;4;5;-3.34929;1.92286;-7.91962;5.20947;13.12909
265;0;tr;14;13;0;0;0;0;10;1;10;0;0;1;1;10;3.95577;4.10479;4.33891;9.54509;8;7.932;6;12;444;2.96178;5.7608;6.41421;2.63906;14;11.07692;13.09091;10.27817;4.53553;2.70711;0.25;1.73744;0.17678;1.10355;0;0.69194;12;0;2;0;0;0;0;0;0;0;0.27048;-0.32751;0.59798;0.04236;-0.09179;4.55042;-7.5772;5.5772;-1.40371;0.7886;0.70427;-0.80485;1.50912;0.36641;-0.12794;8.88485;200.31776;2;10;0.00998;0.04992;?;?;2;423.54007;40.83051;269.8428;310.67331;27.09217;0;2;0;1;4.5428;4.66072;5.93692;0;1;2;-2.5;1.5;-2.5;1.65;4.15
267;0;tr;30;33;4;17;14;13;7;24;5;2;0;17;7;7;2.76945;3.14726;3.6342;9.62895;9.49475;9.24041;9;17;2493;1.0926;6.70169;12.96546;3.4012;23.16804;9.46939;6.51524;19.77781;11.45425;9.99487;2.00091;8.02024;5.43506;5.67854;0.65294;4.34987;27;0;3;0;0;0;0;0;0;0;0.27328;-0.29216;0.56544;0.04015;-0.07361;6.04758;-14.93597;7.33597;-0.8;0.3473;0.70708;-0.80523;1.51232;0.22478;-0.11754;16.63548;410.58881;3;24;0.00731;0.05845;?;?;12;803.15985;45.33582;485.02823;530.36401;53.92316;0;2;0;0;7.0463;5.88806;11.80529;1;0;3;0;2;0;4.07124;4.07124
268;0;tr;7;6;0;0;0;0;2;0;2;0;0;0;0;2;4.28168;5.07045;6;8.67117;8.38774;6.58896;2;4;46;3.30098;2.4103;3.06066;1.47508;7;2.34375;6;5.91421;3.31066;1;1.56066;0.75;0.75;0;0.25;0;5;1;1;0;0;0;0;0;0;0;0.20734;-0.38965;0.59699;0.05039;-0.16125;2.22039;0;0;4.06E+31;-2;0.05965;-0.38965;0.4493;0.03609;-0.16125;1.46681;104.17076;2;3;0.0192;0.0288;?;?;?;223.95003;22.55898;158.28937;180.84834;13.61832;1;1;1;0;-1.5741;-0.27015;2.96493;0;1;1;-1.93;1.56359;-1.93;1.56359;3.49359
269;0;tr;18;18;1;6;0;0;7;4;3;3;2;5;1;4;3.68171;4.20779;4.48259;8.9791;8.68785;8.62982;4;8;581;2.4426;4.24495;8.39039;2.73634;16.05556;6.43787;3.99584;13.92229;7.39692;6.78784;1.72494;4.30452;4.61738;2.81895;0.45534;1.81959;10;1;7;0;0;0;0;0;0;0;0.20801;-0.38937;0.59738;0.10011;-0.33369;5.37381;?;?;?;?;?;?;?;?;?;?;267.27625;8;2;0.02993;0.00748;3;3;3;441.24997;172.48611;148.37837;320.8645;25.42285;8;8;1;0;-4.0822;-3.37609;6.04159;1;8;8;-2.00049;2.01;-12.96779;12.8545;25.82229
271;0;tr;18;21;4;10;9;9;0;15;0;0;0;11;4;0;3.29082;3.55254;3.99494;17.18492;17.11456;17.09426;4;6;448;1.25842;3.18082;7.64385;2.27424;11.79592;2.86128;2.0768;12.67121;8.27958;8.5098;2.4363;6.06569;7.98399;4.35182;1.26335;3.11249;12;0;0;0;0;0;0;6;0;0;0.16533;-0.1034;0.26873;0.06106;-0.06106;0.98183;-12.10484;8.10484;-0.85969;1;0.16533;-0.1034;0.26873;0.095;-0.05846;0.98232;364.90991;0;18;0;0.04933;?;?;?;385.02011;0;286.43811;286.43811;32.92708;0;0;0;0;4.2644;5.68449;7.73556;1;0;0;0;0.395;0;1.34012;1.34012
272;0;tr;23;26;4;17;13;13;1;22;1;0;0;16;5;1;2.3798;2.73966;3.36631;9.91767;9.49349;9.38865;6;11;1098;1.09375;4.94955;8.33315;3.13549;16.46745;6.3787;4.98866;14.16277;6.9513;5.18127;1.08731;3.91631;2.23402;2.59136;0;1.70221;19;3;1;0;0;0;0;0;0;0;0.2056;-0.35278;0.55838;0.05165;-0.10726;4.23677;-31.17881;9.17881;-0.64673;-0.25534;0.60873;-0.83157;1.4403;0.12105;-0.22169;10.49896;303.35779;2;17;0.00659;0.05604;5;2;6;507.76013;56.75539;272.69;329.4454;35.80861;2;3;1;0;3.1739;2.70058;9.08865;0;2;4;-2.17286;2.57;-4.21286;6.73661;10.94947
273;0;tr;5;4;0;0;0;0;1;1;1;0;0;1;1;1;4.14091;6.22612;8;16.10005;9.53292;8;2;3;18;2.86667;1.94936;1.91421;1.60944;5;2.25;4;3.91421;1.31066;0.60355;0.25;0;0.25;0;0;0;2;0;2;0;0;1;0;0;0;0;0.27061;-0.33019;0.6008;0.12672;-0.25344;1.72658;-7.5772;5.5772;-1.40371;0.7886;0.7044;-0.81442;1.51882;0.39016;-0.39804;1.94076;92.11696;2;0;0.02171;0;?;?;2;108.74999;40.83051;66.81742;107.64793;7.93846;0;2;0;1;0.0694;0.06363;2.10558;0;2;2;-3.34929;1.3;-3.50329;2.13;5.63329
274;0;tr;18;19;2;6;6;0;3;12;2;2;2;5;2;2;2.84148;2.98783;4.02182;17.18035;17.09363;17.09363;5;10;603;1.56996;4.4553;6.70812;1.96618;14.40997;6.43787;5.68047;11.7735;5.54306;3.5396;0.94245;2.50983;1.50691;1.42557;0;0.81216;14;0;0;0;0;0;0;4;0;0;0.12083;-0.09822;0.21905;0.05761;-0.05761;1.22641;-24.09803;12.09803;-0.94975;1;0.12083;-0.09822;0.21905;0.06788;-0.05934;1.10046;320.0412;0;18;0;0.05624;?;?;?;393.24005;0;302.2041;302.2041;32.18609;0;0;0;0;5.7459;6.25595;8.06371;1;0;0;0;0.16095;0;1.21389;1.21389
275;0;tr;9;10;2;6;5;5;1;9;1;0;0;6;3;1;3.39507;3.74529;4.2595;8.76841;8.25644;7.37978;3;5;80;1.38349;2.4608;3.70791;2.19722;5.76;2;5.87755;5.58542;3.1798;2.63299;0.43883;1.3951;0.97019;0.66522;0;0.24615;9;0;0;0;0;0;0;0;0;0;0.0543;-0.09896;0.15326;0.03883;-0.05177;0.91956;-4.2;0;-1;1;-0.01329;-0.09909;0.0858;0;-0.05177;0.32116;120.19158;0;9;0;0.07488;?;?;?;245.11005;0;160.76736;160.76736;17.35183;0;0;0;0;2.2857;2.93877;3.91567;0;0;0;0;0.1;0;0.34836;0.34836
276;0;tr;4;3;0;0;0;0;0;1;0;0;0;1;1;0;3.92353;7.89023;17.07649;17.10975;17.07649;7.89023;2;3;10;2.46633;1.82574;1.48803;0.69315;4;3;4;3.1547;0.66667;0.33333;0;0;0;0;0;0;2;0;0;0;0;0;0;2;0;0;0.07443;-0.09011;0.16454;0.04506;-0.09011;0.49362;-10.30156;8.10156;-0.94792;1.15078;-0.0001;-0.07428;0.07418;0;-0.03721;0.14826;96.94328;0;4;0;0.04126;?;?;?;85.46001;0;96.97834;96.97834;7.93667;0;0;0;0;1.0568;1.25623;2.05836;0;0;0;0;0.15;0;0.4;0.4
277;1;tr;27;29;3;6;6;6;6;22;4;1;1;5;5;5;2.86055;2.9037;2.93457;9.77828;9.5419;9.13394;7;13;1954;1.25124;6.28343;9.66212;2.98777;21.70273;11.25346;10.37119;16.19579;7.28616;5.21429;0.82258;3.47754;1.65636;1.98751;0;1.30572;22;1;4;0;0;0;0;0;0;0;0.31824;-0.25847;0.57671;0.07225;-0.08601;3.05725;-42.99457;20.99457;-0.80119;0.496;0.67202;-0.88655;1.55857;0.27299;-0.12569;7.62562;361.39056;5;17;0.01384;0.04704;?;?;3;582.74005;61.71757;349.05527;410.77283;40.68911;0;3;0;0;4.6404;4.79689;10.3253;0;0;4;0;2.03202;0;5.1376;5.1376
280;1;tr;25;29;5;19;16;16;1;25;1;0;0;19;7;1;2.49634;3.20102;3.59364;17.09995;17.0834;10.25421;5;9;1235;1.03799;4.58221;9.98458;3.21888;17.12247;6;4.46597;15.78409;8.64103;7.48738;1.38514;5.32848;3.64864;3.97319;0;2.96333;17;0;6;0;0;0;0;2;0;0;0.35185;-0.41979;0.77164;0.09122;-0.19903;4.05995;-34.14488;17.54488;-0.7041;-0.66516;0.62267;-0.83386;1.45653;0.25155;-0.33656;8.46467;381.1637;5;14;0.01312;0.03673;?;?;2;474.97006;72.96206;248.3101;321.27216;34.04612;0;6;0;0;2.029;2.59475;8.74013;0;0;6;0;1.43204;0;6.33129;6.33129
281;1;tr;30;32;3;6;6;6;7;22;4;1;1;5;5;6;2.8377;2.90364;2.93457;9.77844;9.54247;9.13588;7;14;2656;1.26771;6.95073;10.91212;3.01408;24.63867;11.7438;10.93388;18.69579;9.24749;5.91365;1.98925;3.89421;2.67616;2.14773;0.28868;1.50225;25;1;4;0;0;0;0;0;0;0;0.31824;-0.25847;0.57671;0.06239;-0.08059;3.09547;-42.99457;20.99457;-0.80119;0.496;0.67202;-0.88655;1.55857;0.23432;-0.12042;8.30703;403.47031;5;20;0.01239;0.04957;?;?;3;684.04999;61.71757;420.14621;481.86377;47.2696;0;3;0;0;5.5546;5.45842;11.68162;1;0;4;0;2.03202;0;5.26585;5.26585
282;1;tr;12;13;2;10;6;6;0;13;0;0;0;10;4;0;2.7546;3.46146;4.09428;9.6934;9.36387;8.89267;3;5;176;1.52956;2.92326;3.94514;1.79176;8.59172;3.39506;2.77778;6.87831;2.92939;2.10467;0.34846;1.42389;0.762;0.71757;0;0.33611;10;0;2;0;0;0;0;0;0;0;0.18884;-0.28101;0.46985;0.08067;-0.10084;2.04704;-18.28768;6.28768;-1;-0.13341;0.45637;-0.75608;1.21245;0.14764;-0.38723;4.84981;158.15344;2;8;0.01265;0.05058;?;?;5;234.06006;36.54305;133.9369;170.47995;17.04846;0;2;0;0;1.7578;1.99846;4.54016;0;0;2;0;1.22;0;2.84;2.84
283;1;tr;16;17;2;10;6;6;3;12;1;1;0;11;3;2;2.80586;3.97989;4.30177;9.7517;9.4493;8.69216;5;9;428;1.54292;4.03733;6.54121;2.77259;12.45675;5.55766;4.0768;10.55204;4.83532;3.88354;0.57491;2.79903;1.38276;1.76608;0;1.14214;11;2;3;0;0;0;0;0;0;0;0.10872;-0.34133;0.45005;0.052;-0.12133;2.69117;-23.15463;15.75463;-0.72609;0.38454;0.33289;-0.79273;1.12561;0.1185;-0.20263;7.54659;222.24046;5;6;0.0225;0.027;?;?;2;361.30002;55.14422;202.97382;258.11804;23.65202;0;4;1;0;2.7915;2.15695;5.97052;0;0;4;0;1.80292;0;4.27681;4.27681
285;1;tr;17;19;3;14;10;10;1;17;1;0;0;13;4;1;2.37169;2.96855;3.7782;9.96402;9.59774;8.97654;5;9;500;1.18711;4.19734;5.82364;2.83321;12.0554;4.93827;4.30178;9.90326;4.54162;3.19761;0.59344;2.20551;1.17373;1.28014;0;0.84518;14;1;2;0;0;0;0;0;0;0;0.11227;-0.12716;0.23943;0.05816;-0.04265;1.85042;-26.96179;9.56179;-0.47457;-0.29237;0.32409;-0.76372;1.08781;0.11756;-0.16284;6.79868;223.22676;3;11;0.01344;0.04928;?;?;2;339.98007;44.63116;185.29535;229.92651;24.90028;0;2;0;0;3.5412;3.7361;6.58692;0;0;2;0;0.43;0;2.44733;2.44733
286;1;tr;14;15;2;6;6;0;2;13;1;1;0;5;3;2;2.90659;2.97081;4.12537;9.55431;9.04471;8.73876;5;9;343;1.26702;4.3488;4.73205;1.54983;10.51556;5.77778;7.04;7.9282;3.1547;2.06738;0.19245;1.32075;0.33333;0.54297;0;0.30356;12;2;0;0;0;0;0;0;0;0;0.08772;-0.14539;0.23311;0.0653;-0.0653;1.23324;-19.5908;5.5908;-0.74376;0.32631;0.09413;-0.19867;0.2928;0.09412;-0.06637;0.82866;182.22121;2;10;0.01098;0.05488;?;?;1;305.52005;22.41694;192.34544;214.76239;22.27275;0;2;2;0;4.1994;4.27204;5.99296;0;0;2;0;1.1;0;3.04;3.04
289;0;tr;17;18;2;6;6;0;2;15;1;1;0;5;5;2;2.94142;3.08051;4.3325;17.07548;9.31704;9.08476;5;10;536;1.47921;4.50653;5.65575;2.58857;13.4321;5.76;5.92817;10.22572;4.48837;2.80677;0.80308;1.80355;1.12733;0.8704;0.11942;0.56306;11;3;2;0;0;1;0;0;0;0;0.47633;-0.30109;0.77743;0.09863;-0.1315;3.98636;-29.44938;14.24938;-0.75811;0.49559;0.67749;-0.99859;1.67608;0.19145;-0.27572;5.54514;249.28894;5;6;0.02006;0.02407;6;2;2;360.04004;89.7099;172.23444;261.94434;26.0895;3;4;2;0;0.9596;1.17089;6.57576;0;3;5;-1.76;1.47741;-5.2575;5.83276;11.09026
290;0;tr;25;30;6;23;22;19;0;28;0;0;0;22;6;0;2.31327;2.68599;3.31203;9.84701;9.3927;9.12139;6;12;1363;0.8069;5.22079;9.60197;3.21888;16;6.55785;4.46597;14.79001;7.83208;6.63426;1.23506;4.98092;3.04419;3.28099;0;2.2717;21;1;3;0;0;0;0;0;0;0;0.208;-0.38304;0.59104;0.0771;-0.11565;5.76157;-25.66215;4.66215;-0.52286;0.37479;0.15603;-0.48275;0.63877;0.08963;-0.12619;4.31254;329.34869;3;18;0.00911;0.05465;3;3;3;519.12006;64.15401;244.86005;309.01404;36.95495;2;4;1;0;2.6737;2.69157;9.32125;0;2;4;-1.50581;1.4793;-3.01163;6.44346;9.45508
291;0;tr;14;15;2;10;6;6;2;12;2;0;0;9;3;2;2.51315;3.51985;3.8868;9.57464;9.45304;8.4597;4;7;292;1.4937;3.58875;4.88203;2.63906;10.51556;4.68;4.38781;8.45567;3.77216;2.37216;0.50756;1.77176;0.74862;0.94708;0;0.55102;12;0;2;0;0;0;0;0;0;0;0.26816;-0.32952;0.59768;0.08683;-0.08683;3.11741;-21.26044;8.26044;-0.61803;0.61803;0.70191;-0.81149;1.5134;0.37932;-0.12298;5.26293;186.2066;2;10;0.01074;0.0537;?;?;2;301.60004;40.83051;170.90108;211.73158;21.47382;0;2;0;1;2.3776;2.47805;5.45913;0;1;2;-2.5;1.38577;-2.5;2.77563;5.27563
292;0;tr;20;22;3;6;6;6;10;12;3;3;2;5;3;3;3.65296;4;4.00947;8.44094;8.25264;8;5;9;802;1.2197;4.71727;9.93265;2.30259;14.91736;7.85204;7.55556;13.62311;8.19977;6.8409;0.67354;5.70218;1.76955;3.2488;0;2.46808;19;1;0;0;0;0;0;0;0;0;0.11996;-0.30779;0.42775;0.02881;-0.05922;2.66668;?;?;?;?;?;?;?;?;?;?;277.48792;1;18;0.0036;0.06487;?;?;?;623.33002;14.57322;379.27298;393.84619;41.20429;1;1;1;0;5.7206;5.53834;8.67424;1;1;1;-2.00049;2.01;-2.00049;2.01;4.01049
293;0;tr;24;27;4;11;10;7;2;21;1;1;0;13;7;2;3.15126;3.4447;3.65007;9.63534;9.51799;9.26202;6;11;1150;1.19462;4.70045;9.95351;3.17805;17.41564;6.31066;3.61837;16.12095;9.24008;8.51431;2.40681;6.64869;6.90653;4.79045;1.05678;3.33029;19;0;5;0;0;0;0;0;0;0;0.29635;-0.3566;0.65295;0.05213;-0.1564;4.00893;-15.90698;7.70698;-1;0.3473;0.65609;-0.83641;1.4925;0.1513;-0.25634;10.22826;332.39087;5;14;0.01504;0.04212;?;?;3;575.28003;62.92136;320.80853;383.72989;37.79532;0;4;0;0;1.578;1.84594;8.76681;0;0;5;0;1.6;0;5.30305;5.30305
294;0;tr;13;12;0;0;0;0;10;1;10;0;0;1;1;10;3.41034;4.31515;4.58497;16.20727;9.48116;8.91424;6;12;364;2.88159;5.50757;5.84934;2.56495;13;12;12;9.14842;3.78255;2.42467;0;1.53772;0;0.96233;0;0.59208;9;1;2;0;0;1;0;0;0;0;0.13302;-0.37263;0.50565;0.04855;-0.15951;3.53956;-3.65851;2.05851;-0.44912;0.92926;0.38734;-0.80545;1.1928;0.14359;-0.28293;8.88661;203.30177;3;6;0.01476;0.02951;?;?;3;350.82007;36.28304;238.48265;274.76569;23.62175;0;3;1;0;1.7945;1.56746;5.49167;0;0;3;0;1.42314;0;4.30147;4.30147
295;0;tr;11;11;1;6;0;0;1;8;1;0;0;5;2;1;2.91642;4.03085;4.39491;9.49857;9.21113;8.39027;3;6;162;1.91656;3.31388;3.88203;2.3979;9.09091;4.13265;5.28926;7.22361;3.12294;1.58838;0.53452;1.17057;0.49045;0.49427;0;0.31095;8;1;2;0;0;0;0;0;0;0;0.21437;-0.3563;0.57067;0.07722;-0.14341;3.41436;-19.07072;11.07072;-0.73721;0.77126;0.60391;-0.84657;1.45048;0.16091;-0.24843;4.85533;151.16257;3;5;0.01985;0.03308;4;2;6;241.88007;55.41376;128.95187;184.36563;16.22314;2;2;0;0;0.683;0.46942;4.18185;0;2;3;-2.73;2.4;-4.90286;3.988;8.89086
296;0;tr;8;8;1;6;0;0;0;6;0;0;0;5;1;0;2.94305;4.36695;4.48073;17.09365;9.07342;7.87333;3;4;60;1.8972;2.32993;2.82735;2.07944;6.125;2.52;2.8125;5.3094;2.08426;1.42557;0.28868;0.66268;0.62201;0.23511;0;0.05556;6;1;0;0;0;0;0;1;0;0;0.12283;-0.30019;0.42302;0.07272;-0.09696;1.80178;-15.2787;9.2787;-0.72589;1.01278;0.07112;-0.21854;0.28966;0.04767;-0.09733;0.50466;127.57154;1;6;0.00784;0.04703;?;?;?;179.14001;27.6691;112.64386;140.31296;13.67566;2;1;1;0;1.7478;1.99309;3.56851;0;2;1;-1.82;1.2;-3.64;1.8;5.44
297;1;tr;14;15;2;6;6;0;1;12;1;0;0;5;2;1;2.72328;3.06531;4.09569;9.28929;8.97003;8.0373;4;8;301;1.44792;3.74606;4.89872;2.44102;10.51556;4.68;4.38781;8.6188;3.68095;2.50764;0.46651;1.62991;0.85613;0.81918;0;0.43815;13;1;0;0;0;0;0;0;0;0;0.12124;-0.29946;0.4207;0.05775;-0.06219;3.21609;-19.54798;7.54798;-0.60639;0.77164;0.07123;-0.21401;0.28524;0.07123;-0.06599;1.22529;183.24902;1;12;0.00546;0.06548;?;?;?;333.61008;27.6691;199.84187;227.51097;24.05246;2;1;1;0;3.088;3.60587;6.08931;0;2;1;-1.1812;1.37667;-2.3624;2.27479;4.63719
298;1;tr;12;13;2;9;6;5;1;12;1;0;0;8;3;1;2.7845;3.2507;3.88136;10.65978;9.76782;8.55593;4;7;197;1.38189;3.39117;3.91688;2.48491;8.59172;3.80623;4.59184;6.69577;2.87301;2.03093;0.30325;1.2812;0.59518;0.68519;0;0.37547;7;5;0;0;0;0;0;0;0;0;0.26581;-0.32145;0.58726;0.10472;-0.09308;1.90818;-17.59291;3.9929;-0.56561;-0.38576;0.38496;-0.63601;1.02097;0.20655;-0.20612;3.51125;159.1481;3;4;0.01885;0.02513;?;2;1;223.39005;86.79397;94.14864;180.9426;15.68971;1;5;3;0;2.1569;1.8013;4.43898;0;1;4;-2.06273;1.31231;-2.06273;3.59697;5.6597
299;1;tr;15;16;2;6;6;0;2;14;1;1;0;5;3;2;2.93394;2.95529;4.18228;9.5368;9.09341;8.85889;5;10;436;1.23219;4.82849;5.20518;2.33837;11.48438;6.55402;7.875;8.63531;3.50277;2.30625;0.21408;1.50933;0.37079;0.6428;0;0.37145;12;3;0;0;0;0;0;0;0;0;0.15254;-0.16158;0.31412;0.06837;-0.06837;1.5521;-23.01001;9.01001;-0.58133;0.57787;0.12464;-0.39272;0.51736;0.09999;-0.08832;1.84743;197.23584;3;9;0.01521;0.04563;?;1;1;328.62006;40.26446;192.34544;232.60991;23.49348;1;3;3;0;3.5845;3.85164;6.32052;0;1;3;-1.39883;0.6;-1.39883;2.30297;3.70181
300;1;tr;28;31;4;9;6;6;4;24;1;1;1;8;6;4;2.80064;2.86551;2.98173;10.00942;9.95476;9.94391;7;13;1992;1.10225;6.00353;9.78724;3.13416;21.24038;9.01333;7.33507;16.91977;7.87052;5.72755;1.15512;3.90834;2.43838;2.39612;0;1.75915;17;7;4;0;0;0;0;0;0;0;0.17374;-0.28503;0.45878;0.08393;-0.10862;3.1762;-48.60459;23.80459;-0.66628;-0.55372;0.51074;-0.58223;1.09296;0.20535;-0.29973;14.20852;377.31375;7;10;0.01855;0.0265;?;2;2;517.65009;147.93079;219.10393;367.03473;35.39101;2;9;1;0;2.9151;2.10275;9.77087;0;2;9;-1.26;0.91765;-2.52;6.54905;9.06905
301;1;tr;20;23;4;9;9;6;3;20;3;2;2;8;4;3;2.84468;2.84468;4.05793;17.11902;16.46227;16.41638;6;11;896;0.86781;5.50311;7.43072;2.30258;13.64839;6.01172;7.55556;11.60193;5.85635;4.4317;0.65947;2.93711;1.34205;1.87382;0;1.1782;14;2;0;0;0;4;0;0;0;0;0.09762;-0.24189;0.33951;0.07171;-0.07171;2.71863;-28.88993;9.68993;-0.5083;0.22863;0.8997;-0.61197;1.51167;0.36297;-0.19019;5.94444;332.48672;0;14;0;0.04211;?;?;5;412.44006;20.48654;269.63135;290.11789;36.01152;0;2;0;0;5.79;6.50023;9.31204;1;0;2;0;1.2;0;4.66667;4.66667
303;1;tr;25;29;5;18;18;16;1;25;1;0;0;19;6;1;2.16385;2.97038;2.9823;10.00737;9.76375;9.0732;5;8;1180;1.08475;4.3282;9.15099;3.21888;17.12247;6.26963;3.84;15.05796;7.62541;6.26175;1.15295;4.83072;2.98907;3.32366;0;2.5189;20;1;4;0;0;0;0;0;0;0;0.20459;-0.37608;0.58067;0.0792;-0.07128;3.9057;-32.87392;10.47392;-0.68404;-0.31876;0.47681;-0.61101;1.08782;0.11227;-0.14486;6.82314;331.32153;5;15;0.01509;0.04527;3;3;2;497.78006;89.74911;225.57697;315.32608;35.51971;2;4;0;0;3.1166;2.56918;9.26577;0;2;4;-2.27197;1.10067;-4.54393;4.98311;9.52704
304;1;tr;11;10;0;0;0;0;3;4;3;0;0;2;4;3;4.37782;4.86497;5.14067;10.03049;9.96008;8.44847;4;7;186;3.3455;3.86594;4.33493;2.3979;11;5.625;6.4;8.11288;3.59674;2.08195;0.65825;0.95642;1.01804;0.50155;0;0.34846;3;3;5;0;0;0;0;0;0;0;0.1153;-0.21008;0.32538;0.05399;-0.10797;1.4174;-22.12299;19.32299;-1;-0.3037;0.61415;-0.66088;1.27502;0.23721;-0.349;8.92517;165.10478;8;-5;0.04845;-0.03028;?;?;2;208.78;106.31547;84.56868;190.88416;11.89737;0;6;1;0;0.0246;-0.28851;3.42538;0;0;5;0;0.625;0;1.38625;1.38625
