ID;ames;set;ACDlogD65;ACDlogD74;ACDlogP;GClogP;NNlogP;ClogP;HBA_nonLipinski;HBD_nonLipinski;HBA;HBD;HB_sum;HBA_Selma;HBD_Selma;HBA_Raevsky;HBD_Raevsky;HBAmax;HBDmax;HBAsum;HBDsum;HBsumTotal;PSA;SAS_HB_A_AREA;SAS_HB_D_AREA;SAS_POL_AREA;SPEC_HB_TOT;SPEC_SAS_HB_A_AREA;SPEC_SAS_HB_D_AREA;SPEC_SAS_POL_AREA;SPEC_VDW_HB_A_AREA;SPEC_VDW_HB_D_AREA;SPEC_VDW_POL_AREA;VDW_HB_A_AREA;VDW_HB_D_AREA;VDW_POL_AREA;PSA_percentage;CMR;RotBond;VOL;GraphDiameter;GraphRadius;M1M;M2M;M3M;MolVol2D;MW;MolFlex;VDW_AREA;NPSA;AREA;NPSA_percentage;OVAL_NEW;SAS_NONPOL_AREA;SAS_TOT_AREA;SPEC_FLEX_BND;SPEC_SAS_NONPOL_AREA;SPEC_VDW_NONPOL_AREA;VDW_NONPOL_AREA;FractionNeutral;FractionIonized;Acid;Base;Neutral;Zwitterion;AverNegCharge_GM;AverNegCharge_GH;AverPosCharge_GM;AverPosCharge_GH;ChargeRang_GM;ChargeRange_GH;CHARGED;CHARGES;DipoleMomGH;DipoleMomGM;HOMO;LUMO;HuckelPiEnergy;HuckelResEnergy;MaxNegChargeGM;MaxPosChargeGM;MaxNegChargeGH;MaxPosChargeGH;MM_FHADSA;MM_FHASA;MM_FHDSA;MM_HACA;MM_HADCA;MM_HADSA;MM_HASA;MM_HDCA;MM_HDSA;MM_MAXNEG;MM_MAXPOS;MM_PCWT;MM_QMIN;MM_QC;MM_QH;MM_QN;MM_QnegMean;MM_QnegVar;MM_QO;MM_QON;MM_QposMean;MM_QposVar;MM_RNCS;MM_SAS_EP_N_AREA;MM_SAS_EP_N_MEAN;MM_SAS_EP_N_SUM;MM_SAS_EP_N_VAR;MM_SAS_EP_P_AREA;MM_SAS_EP_P_MEAN;MM_SAS_EP_P_SUM;MM_SAS_EP_P_VAR;MM_SPEC_SAS_EP_N_AREA;MM_SPEC_SAS_EP_P_AREA;MM_SPEC_VDW_EP_N_AREA;MM_SPEC_VDW_EP_P_AREA;MM_VDW_EP_N_AREA;MM_VDW_EP_N_MEAN;MM_VDW_EP_N_SUM;MM_VDW_EP_N_VAR;MM_VDW_EP_P_AREA;MM_VDW_EP_P_MEAN;MM_VDW_EP_P_SUM;MM_VDW_EP_P_VAR;NegIonCenters;NEG_charges;NEL_HCNOS;NEL_all;Polarizability;PosIonCenters;POS_charges;Amine1;Amine2;Amine3;AromCount;AtomCount;BromineCount;CarbonCount;ChlorineCount;FluorineCount;HAROM;HeavyAtomCount;IodineCount;MaxRing1;MaxRing2;MaxRing3;MWNPat;MWPat;MWSHDA;OxygenCount;NitrogenCount;NHCount;OHCount;PhosphorusCount;SulfurCount;HalogenCount;SiliconCount;RingCount;NonpolarCount;NonpolarCountMW;NPAT;BondCount;RigidbondCount;PAT;PolarCount;PolarCountMW;PIAT;QUATER;Balaban;IC;Kappa1;Kappa2;Kappa3;Chi0;Chi2;Chi3c;Chi3p;Chi4c;Chi4p;Chi5c;Chi5p;Chi6p;MaxEV1;MaxEV2;MaxEV3;MinEV1;MinEV2;MinEV3;MindistAA;MindistDA;MindistDD;Motoc;Randic;Wiener;SIC;Lipinski;SELMA_GC_type_000;SELMA_GC_type_001;SELMA_GC_type_002;SELMA_GC_type_003;SELMA_GC_type_004;SELMA_GC_type_005;SELMA_GC_type_006;SELMA_GC_type_007;SELMA_GC_type_008;SELMA_GC_type_009;SELMA_GC_type_010;SELMA_GC_type_011;SELMA_GC_type_012;SELMA_GC_type_013;SELMA_GC_type_014;SELMA_GC_type_015;SELMA_GC_type_016;SELMA_GC_type_017;SELMA_GC_type_018;SELMA_GC_type_019;SELMA_GC_type_020;SELMA_GC_type_021;SELMA_GC_type_022;SELMA_GC_type_023;SELMA_GC_type_024;SELMA_GC_type_025;SELMA_GC_type_026;SELMA_GC_type_027;SELMA_GC_type_028;SELMA_GC_type_029;SELMA_GC_type_030;SELMA_GC_type_031;SELMA_GC_type_032;SELMA_GC_type_033;SELMA_GC_type_034;SELMA_GC_type_035;SELMA_GC_type_036;SELMA_GC_type_037;SELMA_GC_type_038;SELMA_GC_type_039;SELMA_GC_type_040;SELMA_GC_type_041;SELMA_GC_type_042;SELMA_GC_type_043;SELMA_GC_type_044;SELMA_GC_type_045;SELMA_GC_type_046;SELMA_GC_type_047;SELMA_GC_type_048;SELMA_GC_type_049;SELMA_GC_type_050;SELMA_GC_type_051;SELMA_GC_type_052;SELMA_GC_type_053;SELMA_GC_type_054;SELMA_GC_type_055;SELMA_GC_type_056;SELMA_GC_type_057;SELMA_GC_type_058;SELMA_GC_type_059;SELMA_GC_type_060;SELMA_GC_type_061;SELMA_GC_type_062;SELMA_GC_type_063;SELMA_GC_type_064;SELMA_GC_type_065;SELMA_GC_type_066;SELMA_GC_type_067;SELMA_GC_type_068;SELMA_GC_type_069;SELMA_GC_type_070;SELMA_GC_type_071;SELMA_GC_type_072;SELMA_GC_type_073;SELMA_GC_type_074;SELMA_GC_type_075;SELMA_GC_type_076;SELMA_GC_type_077;SELMA_GC_type_078;SELMA_GC_type_079;SELMA_GC_type_080;SELMA_GC_type_081;SELMA_GC_type_082;SELMA_GC_type_083;SELMA_GC_type_084;SELMA_GC_type_085;SELMA_GC_type_086;SELMA_GC_type_087;SELMA_GC_type_088;SELMA_GC_type_089;SELMA_GC_type_090;SELMA_GC_type_091;SELMA_GC_type_092;SELMA_GC_type_093;SELMA_GC_type_094;SELMA_GC_type_095;SELMA_GC_type_096;SELMA_GC_type_097;SELMA_GC_type_098;SELMA_GC_type_099;SELMA_GC_type_100;SELMA_GC_type_101;SELMA_GC_type_102;SELMA_GC_type_103;SELMA_GC_type_104;SELMA_GC_type_105;SELMA_GC_type_106;SELMA_GC_type_107;SELMA_GC_type_108;SELMA_GC_type_109;SELMA_GC_type_110;SELMA_GC_type_111;SELMA_GC_type_112;SELMA_GC_type_113;SELMA_GC_type_114;SELMA_GC_type_115;SELMA_GC_type_116;SELMA_GC_type_117;SELMA_GC_type_118;SELMA_GC_type_119;SELMA_GC_type_120
3647;?;ts;0.87;-0.03;2.615;2.887;2.521;2.427;5;4;5;4;9;5;3;5;4;1.673;-2.5;6.506;-6.769;13.28;108.5;105;170.7;215;0.3103;0.1711;0.2781;0.3505;0.1643;0.2055;0.2541;64.39;80.56;99.6;20.99;11.25;5;361.3;14;7;90.06;12.92;5.954;796.4;408.6;22.52;392;408.3;516.8;79.01;1.244;398.5;613.6;0.1379;0.6495;0.7459;292.4;0.002265;0.9977;1;0;0;0;-0.1025;-0.1214;0.0512;0.1569;0.6519;1.509;1;1;14.11;8.894;-1.404;0.7886;-7.577;5.577;-0.3815;0.2705;-0.8048;0.7043;2.149;1.34;0.4511;0.5254;0.8425;0.04255;0.02654;0.1768;0.008932;-0.68;0.659;-13.95;-0.68;1.56;1.7;0;-0.05433;0.1806;3.26;3.26;0.05094;0.139;3.564;330.6;-16.18;-5.509;11.99;283;15.25;4.238;9.528;0.5388;0.4612;0.5604;0.4396;219.7;-41.83;-10.32;35.56;172.3;41.48;6.423;47.06;1;1;224;224;51.19;0;0;0;0;0;0;69;0;24;0;0;0;29;0;17;14;13;112.5;29.61;53.29;5;0;0;4;0;0;0;0;4;19;0.0465;19;32;20;5;5;0.0122;2;0;1.195;3.367;22.2;7.848;5.258;20.77;13.25;3.112;11.65;7.932;9.502;0.8128;7.812;5.504;9.545;8.809;8.648;3.408;3.679;3.919;2;6;6;5.798;13.23;2045;0.2159;0;0;3;9;6;2;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;22;3;0;0;4;2;9;0;0;0;3;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3648;?;ts;?;?;?;2.41;2.291;-1.308;3;4;3;4;7;3;4;3;4;1.467;-1.285;4.552;-5.139;9.691;65.58;93.23;131.2;148.5;0.4375;0.2277;0.3206;0.3628;0.212;0.2265;0.2798;46.42;49.58;61.25;28.61;6.848;0;189.1;8;4;75.29;12.18;0;342.8;228.3;0.5237;218.9;163.7;229.3;71.39;0.9681;260.9;409.4;0;0.6372;0.7202;157.6;?;?;0;0;1;0;-0.1005;-0.2096;0.0737;0.102;0.4239;0.8782;0;0;2.635;3.815;-0.7438;0.0108;-28.82;13.22;-0.3011;0.1228;-0.7238;0.1545;3.268;2.317;0.9515;0.5071;0.7154;0.04835;0.03427;0.2083;0.01408;-0.9;0.4;-9.915;-0.9;1.1;2.5;1.8;-0.1929;0.2969;0;1.8;0.15;0.1472;5.755;210.8;-18;-3.797;11.61;198.6;13;2.495;7.043;0.515;0.485;0.6664;0.3336;145.9;-52.47;-7.533;31.38;73.03;61.17;3.714;33.4;0;0;119;119;25.92;3;0;0;0;0;14;26;0;12;0;0;6;16;0;14;10;10;70.25;35.12;61.46;0;3;4;0;0;1;0;0;3;9;0.0394;8;18;16;4;3;0.0131;14;0;1.191;2.166;11.11;4.349;4.077;9.619;4.553;0.6667;3.107;1.09;2.236;0;1.361;0.8393;16.45;9.486;9.093;2.666;2.955;3.903;5;5;8;3.906;5.631;413;0.2757;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;6;0;2;0;2;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;6;0;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0
3649;?;ts;0.19;0.19;0.186;0.373;0.447;0.62;4;3;5;3;7;4;3;4;3;1.66;-1.639;4.112;-2.639;6.751;94.38;174.1;112.7;218.7;0.5833;0.5127;0.3318;0.644;0.4236;0.2601;0.5222;73.9;45.37;91.11;49.8;4.286;2;138.4;7;4;46.24;12.29;0.0792;243.6;168.2;1.571;174.5;95.14;189.5;50.2;1.005;120.9;339.6;0.1667;0.356;0.4778;83.35;1;0;0;0;1;0;-0.1295;-0.2848;0.0863;0.1308;0.594;1.045;0;0;5.192;2.666;-0.7483;0.208;-17.11;8.307;-0.3864;0.2076;-0.7914;0.2536;5.855;4.838;1.017;0.8441;1.021;0.07733;0.06391;0.1773;0.01343;-0.9;0.907;-10.6;-0.9;1.25;1.65;1.807;-0.3214;0.2947;1.72;3.527;0.2678;0.2444;4.671;179.4;-20.86;-3.819;16.75;160.2;26.11;3.969;17.44;0.5282;0.4718;0.5036;0.4964;87.86;-60.58;-5.291;36.62;86.6;75.99;5.695;49.23;0;0;88;88;15.81;1;0;0;0;0;6;20;0;7;0;0;3;12;0;6;0;0;16.82;42.04;58.85;3;2;2;1;0;0;0;0;1;2;0.0119;2;12;8;5;5;0.0297;9;0;2.061;2.369;10.08;4.297;3.516;7.801;3.004;0.4327;2.072;0.8943;1.273;0;0.5634;0.3054;10.5;9.153;8.443;2.833;3.948;4.405;2;4;4;3.376;4.155;198;0.4118;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;5;0;0;3;0;0;0;0;0;1;0;0;0;0;2;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3651;?;ts;-1.64;-1.64;-1.638;-1.478;-1.828;-1.624;3;3;3;3;6;2;3;3;3;2.56;-1.399;3.867;-4.196;8.064;64.09;83.93;98.68;145.5;1.2;0.3661;0.4304;0.6347;0.3837;0.4213;0.624;36.71;40.32;59.71;59.13;1.878;0;67.46;3;2;11.39;3.969;0.1966;119.6;74.08;0.5237;95.68;44.3;108.4;40.87;0.9235;83.74;229.3;0;0.3653;0.376;35.97;0.9954;0.004595;0;0;1;0;-0.2457;-0.5562;0.0922;0.1989;0.4885;1.447;0;0;2.003;1.653;-0.5983;0.8655;-9.731;7.731;-0.2766;0.2119;-0.89;0.5565;9.744;5.923;2.33;0.5668;0.9323;0.09531;0.05794;0.2229;0.02279;-0.729;0.569;-6.642;-0.729;0.63;1.09;1.15;-0.2867;0.3001;0.57;1.72;0.215;0.2103;7.34;100;-35.61;-3.738;22.93;129.3;29.24;3.673;17.34;0.4362;0.5638;0.4235;0.5765;40.52;-104;-4.477;66.35;55.16;81.35;4.078;54.95;0;0;40;40;7.1;1;0;0;0;0;0;11;0;2;0;0;0;5;0;0;0;0;-6.735;20.2;40.41;1;2;3;0;0;0;0;0;0;-1;-0.0135;-1;4;2;3;3;0.0405;2;0;2.867;1.609;5;2.25;4;3.914;1.311;0.25;0.6036;0.25;0;0;0;0;9.477;8;6.448;4.075;6;6.448;3;1;1;1.949;1.914;18;0.3494;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3652;?;ts;1.66;1.69;1.691;2.778;2.515;2.024;4;0;4;0;4;4;0;4;0;1.22;0;5.258;0;5.258;47.06;147.3;0;147.3;0.1739;0.2517;0;0.2517;0.1838;0;0.1838;60.51;0;60.51;12.67;9.445;5;274.4;13;7;150.2;19.82;0.1189;507.8;303.4;5.76;329.2;324.3;371.4;87.33;1.207;437.9;585.1;0.1304;0.7483;0.8162;268.7;0.9977;0.0023;0;0;1;0;-0.0833;-0.1338;0.0555;0.1906;0.4415;0.9728;0;0;8.462;4.255;-0.3874;0.334;-31.21;13.61;-0.3099;0.1316;-0.6573;0.3154;1.289;1.289;0;0.4245;0.4245;0.02339;0.02339;0;0;-0.8382;0.4921;-10.96;-0.8382;3.486;1.2;1.952;-0.1476;0.2125;0.1534;2.106;0.1258;0.1443;1.329;242.4;-18.46;-4.571;12.03;342.8;14.61;5.1;7.055;0.4142;0.5858;0.4469;0.5531;147.1;-59.99;-9.128;39.7;182.1;53.95;10.27;34.83;0;0;160;160;35.83;3;0;0;0;0;6;40;0;19;0;0;4;23;0;6;6;0;113.8;30.34;30.34;1;3;0;0;0;0;0;0;2;15;0.0494;15;24;16;4;4;0.0132;18;0;1.468;2.834;19.33;9.475;8.081;14.06;6.16;0.9489;3.896;1.505;2.586;0;1.346;0.9079;9.891;9.541;9.376;2.648;2.838;3.238;4;?;?;6.248;7.865;1360;0.2612;0;0;1;0;0;0;2;0;0;0;0;0;0;0;0;0;0;4;2;0;2;0;0;0;0;4;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;14;0;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3655;?;ts;0.29;0.29;0.293;0.557;0.567;0.303;3;1;3;1;4;2;1;3;1;1.6;-1.506;3.262;-1.506;4.768;49.62;75.24;53.83;98.42;0.4444;0.2296;0.1643;0.3003;0.2308;0.1404;0.3265;35.98;21.9;50.91;27.79;3.353;3;118.8;6;3;33.41;4.012;2.649;215.9;130.1;2.618;155.9;128.9;178.5;72.21;1.026;229.3;327.7;0.4444;0.6997;0.6735;105;0.9931;0.006884;0;0;1;0;-0.2158;-0.299;0.0771;0.2182;0.6762;1.493;0;0;4.144;3.07;-1.069;0.5003;-10.15;5.948;-0.3859;0.2902;-0.8427;0.65;3.143;2.721;0.4215;0.4243;0.49;0.03924;0.03398;0.06572;0.005263;-0.68;0.7056;-8.493;-0.68;1.701;0.85;0;-0.1763;0.2428;1.68;1.68;0.1511;0.2004;5.685;144.3;-21.98;-3.228;14.26;183.4;15.67;2.749;8.698;0.4403;0.5597;0.4704;0.5296;73.34;-58.12;-4.676;46.46;82.58;49.13;3.648;35.17;0;0;70;70;13.44;0;0;0;0;0;0;19;0;6;0;0;0;9;0;0;0;0;20.55;20.55;27.4;3;0;0;1;0;0;0;0;0;3;0.0231;3;8;3;3;3;0.0231;4;0;3.209;2.197;9;4.84;5.878;6.483;2.795;0.5526;1.332;0.4928;0.5761;0;0.4297;0.1179;9.623;8.635;8.279;3.569;4.358;4.845;5;5;?;3.266;3.467;104;0.325;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;6;0;0;1;0;3;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3657;?;ts;0.67;1.56;2.498;3.369;3.591;3.339;5;0;4;0;5;4;0;4;0;1.955;0;6.388;0;6.388;30.56;63.47;0;63.47;0.2083;0.1062;0;0.1062;0.1233;0;0.1233;41.1;0;41.1;7.952;9.31;8;285.9;16;8;198.9;8.156;1.056;561.8;327.4;10.47;333.2;353.8;384.3;92.05;1.168;534.4;597.9;0.25;0.8938;0.8767;292.1;0.1153;0.8847;0;1;0;0;-0.12;-0.1831;0.0473;0.0997;0.4622;1.318;1;1;9.866;4.724;-0.7858;0.4297;-29.55;15.55;-0.2934;0.1688;-0.7838;0.5338;1.401;1.401;0;0.4667;0.4667;0.02557;0.02557;0;0;-0.8382;0.4228;-13.47;-0.8382;3.928;1.2;2.268;-0.151;0.2469;0.57;2.838;0.1199;0.133;1.238;292.5;-23.49;-6.883;17.49;305.4;19.61;5.816;12.64;0.4892;0.5108;0.4947;0.5053;164.8;-61.53;-11.08;49.85;168.4;52.81;8.302;31.95;0;0;165;174;38.04;3;1;0;0;1;12;46;0;19;0;1;8;24;0;6;6;6;113.9;28.47;35.59;1;3;0;0;0;0;1;0;3;17;0.0519;16;26;17;4;3;0.0092;15;0;1.02;2.947;18.78;9.63;9.333;15.01;7.49;0.8197;5.669;1.69;4.047;0;2.321;1.687;9.607;9.44;9.358;2.877;3.07;3.846;2;?;?;7.156;9.519;1669;0.246;0;0;0;2;0;0;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;1;1;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;17;0;1;0;2;2;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3659;?;ts;3.28;3.28;3.278;3.035;3.02;3.961;6;0;4;0;6;3;0;4;0;1.432;0;4.798;0;4.798;63.61;104.6;0;111.9;0.2069;0.175;0;0.1872;0.1329;0;0.1581;50.11;0;59.63;13.59;11.01;2;347;12;6;80.5;18.1;9.069;709.1;416.9;19.38;377.1;404.4;468;86.41;1.217;485.8;597.7;0.1034;0.8128;0.8419;317.4;1;0;0;0;1;0;-0.0839;-0.1712;0.0442;0.2042;0.5679;1.541;0;0;16.95;6.011;-0.6923;0.2423;-23.16;13.16;-0.2978;0.2701;-0.837;0.7039;0.9509;0.9509;0;0.3585;0.3585;0.01846;0.01846;0;0;-0.57;0.659;-14.11;-0.57;3.694;0.7;0;-0.0776;0.162;2.14;2.14;0.071;0.1465;2.79;277.7;-21.87;-6.392;17.39;320.1;21.56;6.958;11.94;0.4645;0.5355;0.3261;0.6739;123;-59.49;-7.477;50.11;254.1;42.21;10.63;23.51;0;0;205;222;48.64;0;0;0;0;0;0;58;0;24;1;0;0;29;0;18;17;15;151;28.75;43.13;4;0;0;0;0;0;1;0;5;21;0.0504;21;33;26;4;4;0.0096;11;0;1.059;3.367;20.88;7.267;4.217;19.41;11.52;2.936;10.23;7.698;8.406;1.027;6.117;4.471;17.09;9.635;9.527;2.968;3.495;3.706;5;?;?;5.34;11.96;1908;0.2534;0;0;4;5;5;2;0;0;0;0;0;0;1;0;0;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;0;0;0;18;2;0;0;0;7;2;0;0;0;0;0;3;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3660;?;ts;-1.64;-2.07;-1.519;-0.539;-0.294;-0.731;8;5;9;5;13;9;5;9;5;1.4;-1.61;10.5;-7.495;18;158.7;212.9;224.8;313.9;0.5417;0.4028;0.4252;0.5938;0.3901;0.3313;0.4945;121.2;102.9;153.6;46.41;7.84;5;267.7;12;6;91.94;17.5;7.838;489.9;340.3;7.855;310.6;183.3;342;53.59;1.138;214.7;528.7;0.125;0.4062;0.5055;157;0.2812;0.7188;0;0;1;0;-0.2966;-0.3713;0.1125;0.2119;0.7625;1.492;0;0;11.2;8.037;-0.7301;-0.5876;-24.29;11.69;-0.4204;0.3421;-0.8617;0.6299;4.155;3.385;0.7708;1.051;1.291;0.07323;0.05965;0.2394;0.01358;-0.68;0.7056;-22.3;-0.68;3.556;2.65;0;-0.2796;0.2729;4.978;4.978;0.2071;0.1924;2.2;258.4;-23.85;-6.377;16.09;270.3;25.73;6.723;17.52;0.4887;0.5113;0.5009;0.4991;155.6;-77.61;-12.36;51.09;155;74.6;9.946;50.1;0;0;178;178;30.36;0;0;0;0;0;10;40;0;15;0;0;4;24;0;10;6;6;51.04;76.56;110.6;9;0;0;5;0;0;0;0;3;7;0.0206;6;26;16;9;8;0.0235;11;0;1.269;3.178;18.78;7.709;5.762;16.23;8.591;1.487;7.272;3.828;5.117;0;3.346;2.163;10.21;9.434;9.129;2.591;3.382;3.877;2;3;3;5.561;9.885;1339;0.3024;0;0;0;0;0;0;0;1;0;4;1;0;0;0;0;0;0;2;0;0;0;0;0;0;0;2;1;3;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;10;1;0;5;0;0;0;0;0;4;1;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3663;?;ts;2.24;2.24;2.242;2.387;2.896;2.821;4;4;5;4;8;4;4;5;4;2.032;-1.399;5.876;-4.969;10.85;87.37;76.47;91.05;132.6;0.381;0.1496;0.1781;0.2594;0.1616;0.1833;0.286;45.89;52.04;81.19;28.49;8.513;3;238.6;12;6;143.4;12.19;6.00E-05;447;278.3;3.142;283.9;219.3;306.7;71.51;1.085;378.6;511.1;0.09524;0.7406;0.714;202.7;0.9954;0.004595;0;0;1;0;-0.1166;-0.1563;0.0875;0.1874;0.6195;1.455;0;0;6.535;4.095;-0.5606;-0.289;-33.76;13.76;-0.3493;0.2701;-0.873;0.5815;2.446;1.619;0.5586;0.4596;0.6943;0.04121;0.02728;0.1586;0.009411;-0.883;0.715;-11.58;-0.883;2.926;2.85;1.796;-0.2544;0.2162;0.57;2.366;0.2036;0.1622;3.629;254.7;-31.07;-8.032;23.42;256.5;28.1;6.939;24.79;0.4983;0.5017;0.5631;0.4369;159.9;-79.93;-12.93;58.68;124;84.93;9.264;71.96;0;0;146;146;31.28;2;0;0;0;0;15;35;0;16;0;0;10;21;0;9;6;6;87.47;39.76;63.61;1;4;4;0;0;0;0;0;3;12;0.0431;11;23;19;5;4;0.0144;19;0;1.089;2.913;15.88;7.513;7.2;12.47;5.558;0.6088;4.142;1.44;2.764;0;1.464;0.9107;9.791;9.429;9.189;2.722;2.904;3.321;3;1;3;5.765;7.433;1040;0.2752;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;9;2;1;0;0;0;0;0;0;0;2;0;0;1;0;0;1;0;0;0;0;0;0;9;0;1;4;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3664;?;ts;2.17;2.17;2.173;1.888;1.948;2.145;2;0;1;0;2;1;0;1;0;1.7;0;2.42;0;2.42;18.27;45.9;0;45.9;0.1818;0.1349;0;0.1349;0.1119;0;0.1119;19.39;0;19.39;9.452;4.858;2;137.3;7;4;47.75;6.714;0.07549;256.5;146.2;1.047;173.3;175;193.3;90.55;0.9905;294.2;340.1;0.1818;0.8651;0.8881;153.9;0.9931;0.006884;0;0;1;0;-0.067;-0.123;0.0609;0.2966;0.442;1.305;0;0;5.415;2.77;-0.7808;0.326;-14.21;4.009;-0.2861;0.1559;-0.8093;0.4952;1.1;1.1;0;0.1907;0.1907;0.01448;0.01448;0;0;-0.57;0.4946;-6.136;-0.57;1.648;1.05;0;-0.1485;0.1492;0.57;0.57;0.1257;0.1244;6.765;151;-22.02;-3.395;16.45;189.1;18.59;3.383;11.91;0.444;0.556;0.483;0.517;83.72;-61.04;-5.199;45.05;89.62;57.01;4.619;34.12;0;0;78;78;18.3;0;0;0;0;0;6;21;0;10;0;0;5;11;0;6;0;0;62.65;6.961;13.92;1;0;0;0;0;0;0;0;1;9;0.0616;9;11;8;1;1;0.0068;10;0;1.785;2.146;9.091;4.793;6.4;6.749;2.59;0.3003;1.36;0.2845;0.8026;0;0.3802;0.1825;9.477;9.091;8.188;2.872;3.499;4.309;?;?;?;3.613;3.675;174;0.2891;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;5;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;7;0;0;0;3;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
