ID;ames;set;_Numb._of_atoms;_Numb._of_bonds;_Numb._of_rings;_MaxRing1;_MaxRing2;_MaxRing3;Numb._of_rot._bonds;Numb._of_rig._bonds;Max._flex._chain_1;Max._flex._chain_2;Max._flex._chain_3;_Max._rig._chain;_Num._rig._frag.;_Part._flex._chain;_Min_eV_#1;_Min_eV_#2;_Min_eV_#3;_Max_eV_#1;_Max_eV_#2;_Max_eV_#3;_Graph_radius;_Graph_diameter;_Wiener_index;_Balaban_index;_Motoc_index;_Randic_index;_Inform_content;_K&H_Kappa1;_K&H_Kappa2;_K&H_Kappa3;_Kier_Chi0;_Kier_Chi2;_Kier_Chi3p;_Kier_Chi3c;_Kier_Chi4p;_Kier_Chi4c;_Kier_Chi5p;_Kier_Chi5c;_Kier_Chi6p;_Carbon_count;_Nitrogen_count;_Oxygen_count;_Silicon_count;_Phosphorous_count;_Sulphur_count;_Fluorine_count;_Clorine_count;_Bromine_count;_Iodine_count;Max._pos._charge_Gast.;Max._neg._charge_Gast.;Charge_range_Gast.;Aver._pos._charge_Gast.;Aver._neg._charge_Gast.;Dipole_moment_Gast.;_HMO_pi-energy;_HMO_reson._energy;_HMO_HOMO_energy;_HMO_LUMO_energy;Max.pos.chrg.(G+H);Max.neg.chrg.(G+H);Charge_range_(G+H);Aver._pos._charge_(G+H);Aver._neg._charge_(G+H);Dip._mom._2D_(G+H);_Mol._weight;_Polar_count;_Nonpolar_count;_Polar_count_/_MW;Nonpolar_count_/_MW;_Min._dist_DD;_Min._dist_DA;_Min._dist_AA;_Mol._volume_2D;_PSA;_NPSA;_TSA;_Polarizability;_HB-donors;_HB-acceptors;_Pos._ioniz.;_Neg._ioniz.;_GClogP;_NNlogP;_CMR;_Lipinski;_HYBOT_HB-Donors;HYBOT_HB-Acceptors;_HYBOT_max_donor;HYBOT_max_acceptor;_HYBOT_sum_donor;HYBOT_sum_acceptor;_HYBOT_sum_total
1629;?;ts;11;10;0;0;0;0;4;2;3;1;0;1;2;4;3.31268;3.44867;4.90038;8.76367;8.60029;8.27279;4;8;194;3.21668;4.05418;4.45451;2.27187;11;6.69421;7.90123;8.27602;3.27887;1.64385;0.4928;1.03904;0.4928;0.41916;0;0.31606;10;0;1;0;0;0;0;0;0;0;0.20764;-0.38686;0.5945;0.04559;-0.08661;3.72347;-4.4;0;-1.1;1.1;0.06647;-0.38686;0.45334;0.06647;-0.08661;2.74658;154.24931;1;9;0.00648;0.05835;?;?;?;326.15002;22.55898;223.5666;246.12558;21.48652;1;1;0;0;2.9341;3.40278;5.09611;0;1;1;-1.49;1.61667;-1.49;1.95101;3.44101
1630;?;ts;14;14;1;6;0;0;3;8;1;1;1;5;2;2;2.82352;4.03715;4.09469;9.50221;9.17274;7.9053;3;6;296;2.22131;3.58875;5.426;2.24297;12.07143;5.77778;4.38781;9.56048;3.8958;2.61041;0.54251;1.87915;0.96463;1.15375;0;0.61256;12;1;1;0;0;0;0;0;0;0;0.21089;-0.26503;0.47593;0.04455;-0.081;2.26043;-14.87322;6.87322;-0.76997;0.76985;0.60918;-0.83829;1.44747;0.17209;-0.13293;4.66348;191.26949;2;10;0.01046;0.05228;?;2;?;364.53006;32.54279;230.70667;263.24945;24.64823;1;1;0;0;2.8352;2.92375;5.91345;0;1;2;-2.53;2.62333;-2.53;3.42367;5.95367
1631;?;ts;7;6;0;0;0;0;3;0;3;0;0;0;0;3;4.22561;5.14233;5.63858;8.84152;8.47865;7.26526;3;5;50;3.04163;2.65474;3.30806;1.94591;7;4.16667;3.84;5.69867;2.30209;1.4784;0.28868;0.69692;0.4928;0.20412;0;0;5;0;2;0;0;0;0;0;0;0;0.20731;-0.39062;0.59793;0.05384;-0.20188;2.9098;?;?;?;?;?;?;?;?;?;?;104.14758;2;3;0.0192;0.02881;?;4;4;204.57002;31.35175;129.61047;160.96222;12.4165;1;2;0;0;-0.049;-0.06522;2.84352;0;1;2;-1.49333;1.67754;-1.49333;3.30754;4.80087
1632;?;ts;7;6;0;0;0;0;2;0;2;1;1;0;0;2;4.23292;5.9321;5.98471;35.03571;35.03333;17.09091;2;4;44;3.45957;2.26779;3.12132;1.94591;7;2.34375;2.66667;5.91421;2.87132;1.91421;1.20711;0.25;1.70711;0;0.5;0;4;0;0;0;0;0;0;1;2;0;0.04678;-0.12026;0.16704;0.03365;-0.08411;0.63231;?;?;?;?;?;?;?;?;?;?;250.35938;0;7;0;0.02796;?;?;?;193.17999;0;186.96582;186.96582;16.81467;0;0;0;0;2.6997;2.99353;4.06026;0;0;0;0;0.41;0;1.20212;1.20212
1636;?;ts;25;29;5;18;18;18;1;27;1;0;0;19;10;1;2.13511;2.67818;3.25383;17.10004;9.87172;9.37299;6;11;1326;0.96928;5.02858;8.51458;3.16342;17.12247;6.26963;5.04167;14.38042;7.3676;5.09934;1.45028;4.12893;2.0232;2.69078;0.07217;1.88175;20;0;4;0;0;1;0;0;0;0;0.65073;-0.30303;0.95377;0.10912;-0.0744;7.09995;-42.7877;15.5877;-0.34615;0.38247;0.9157;-0.97256;1.88826;0.52944;-0.12778;10.04751;348.37189;5;15;0.01435;0.04306;?;?;2;497.59009;69.36153;246.35443;315.71594;37.71819;0;3;0;1;4.1934;4.22641;9.42148;0;1;4;-2.269;1;-2.269;4.58423;6.85323
1637;?;ts;16;18;3;13;9;9;1;16;1;0;0;12;4;1;2.56809;3.07119;3.95667;16.4512;9.95732;9.29516;4;8;408;1.20794;3.84057;5.62604;2.77259;11.11111;4.34911;4.0768;9.45567;4.48618;3.2911;0.60857;2.21242;1.29464;1.35287;0;0.94201;12;1;2;0;0;1;0;0;0;0;0.11337;-0.13326;0.24663;0.06093;-0.04687;1.74071;-24.9194;8.9194;-0.7101;-0.45566;0.57132;-0.52057;1.09189;0.1456;-0.20546;5.49309;229.25449;3;9;0.01309;0.03926;?;?;2;312.77005;44.63116;171.83949;216.47066;24.30945;0;2;0;0;3.786;3.91359;6.49533;0;0;2;0;0.68;0;2.7675;2.7675
1641;?;ts;10;10;1;6;0;0;3;6;3;0;0;5;1;3;2.95093;4.33453;4.5;16.1972;9.11132;8.03776;4;7;133;1.74257;3.37639;3.97134;2.02533;8.1;4.76033;5.53086;6.50807;2.58915;1.66183;0.11785;1.02558;0.21942;0.52884;0;0.26413;8;1;0;0;0;1;0;0;0;0;0.1269;-0.27726;0.40416;0.05403;-0.0878;1.68704;-11.23255;5.23255;-0.74376;1;0.06579;-0.19448;0.26026;0.05767;-0.09357;0.73163;153.24464;1;7;0.00653;0.04568;?;?;?;257.35007;14.27127;178.84752;193.11879;19.10028;1;1;1;0;2.2348;2.53199;4.85515;0;1;1;-2.00049;0.55008;-2.00049;1.4085;3.40899
1642;?;ts;21;25;5;18;18;18;0;24;0;0;0;19;5;0;2.13578;2.67636;3.2444;9.86422;9.32365;8.7556;5;9;786;0.95688;4.2077;7.38077;3.04452;13.44;5;3.67347;11.85085;5.95719;4.61891;0.76934;3.65058;1.68894;2.39135;0;1.64381;21;0;0;0;0;0;0;0;0;0;0.05843;-0.05733;0.11576;0.05131;-0.0342;1.15341;-28.22199;4.22199;-0.37114;0.37114;-0.00086;-0.05734;0.05648;0;-0.0342;0.32257;266.33585;0;21;0;0.07885;?;?;?;458.73007;0;272.83521;272.83521;34.82646;0;0;0;0;5.3398;6.42412;8.79819;1;0;0;0;0.14;0;2.49515;2.49515
1648;?;ts;20;23;4;15;13;13;1;20;1;0;0;15;5;1;2.47552;2.79816;3.52675;9.98235;9.59802;9.13235;5;9;700;1.11616;4.13585;6.99629;2.99573;13.64839;5.02531;3.8144;11.82591;5.71819;4.25583;0.83896;3.21856;1.77814;2.09631;0;1.49023;16;1;3;0;0;0;0;0;0;0;0.21437;-0.35631;0.57068;0.0703;-0.05712;3.47619;-34.33526;15.93526;-0.64431;-0.31429;0.41033;-0.68163;1.09196;0.12578;-0.14249;6.79448;263.24756;4;12;0.01519;0.04558;?;9;2;385.11005;67.50212;183.38416;250.88628;28.01751;1;3;0;0;3.5722;3.92647;7.4532;0;1;3;-2.71177;0.87947;-2.71177;3.24785;5.95962
1650;?;ts;11;11;1;6;0;0;1;7;1;0;0;5;2;1;2.88594;4.22876;4.39471;17.09364;9.95894;9.02481;3;5;148;2.09575;2.96034;3.84159;2.3979;9.09091;3.6;3.26531;7.43916;3.09871;1.85286;0.55995;1.19563;0.88196;0.66302;0;0.15761;6;2;2;0;0;0;0;1;0;0;0.13087;-0.29971;0.43058;0.07245;-0.09314;1.45058;-22.881;15.481;-0.73825;-0.30636;0.47568;-0.61628;1.09196;0.15399;-0.27104;3.23637;172.56911;4;3;0.02318;0.01738;?;4;2;209.68002;72.30025;100.76805;173.0683;15.07199;2;3;1;0;1.6422;1.8897;4.18295;0;2;3;-1.79;0.55;-3.58;1.49;5.07
1656;?;ts;48;52;5;10;10;6;8;38;1;1;1;9;19;6;2.47772;2.49831;2.92532;17.08445;17.08444;17.08441;11;21;9294;1.00344;9.5247;15.5324;3.69791;39.21302;14.7906;12.58026;29.52746;14.03643;8.72758;3.53762;6.07944;4.76876;3.71695;0.45562;2.52485;26;5;13;0;0;4;0;0;0;0;0.53115;-0.35419;0.88534;0.14036;-0.163;17.08912;-90.43645;45.63647;0.35544;0.41053;0.70708;-1.05513;1.76221;0.22214;-0.36923;34.17172;737.71478;22;4;0.02982;0.00542;5;3;1;909.20984;334.52274;317.99939;652.52209;66.17023;3;18;5;4;4.6012;5.23119;16.99446;3;7;18;-2.76488;2;-14.41036;22.86946;37.27982
1658;?;ts;18;20;3;13;10;9;2;16;1;1;0;13;4;2;2.46903;3.27719;3.62562;10.26633;9.88549;9.21226;4;8;523;1.35222;3.77383;6.97647;2.89037;13.005;5.17479;3.75;11.34494;5.22352;4.23217;0.64223;3.21931;1.66698;2.17358;0;1.34958;13;0;5;0;0;0;0;0;0;0;0.3421;-0.45633;0.79843;0.08831;-0.26492;4.08514;-29.98371;13.78372;-0.63621;-0.35837;0.58626;-0.95404;1.5403;0.21933;-0.53739;7.79405;246.2155;3;10;0.01218;0.04061;?;?;2;355.24005;55.3145;190.52917;245.84367;23.69038;0;5;0;0;2.1706;2.51325;6.226;0;0;5;0;1.53333;0;4.29125;4.29125
1663;?;ts;23;28;6;21;19;19;0;27;0;0;0;21;6;0;2.17859;2.79785;2.99894;9.87601;9.3056;8.94114;5;9;955;0.88967;4.21319;8.13675;3.13549;14.19898;5.01136;3.52;12.85085;6.6531;5.45769;0.85935;4.38963;2.16984;2.97952;0;2.19754;22;0;1;0;0;0;0;0;0;0;0.21014;-0.35103;0.56117;0.06356;-0.04767;4.08917;-35.54036;10.54036;-0.43683;0.31169;0.15689;-0.28327;0.44015;0.0657;-0.05238;1.94908;292.33008;1;21;0.00342;0.07184;?;?;?;470.09009;22.87096;248.36639;271.23737;35.7585;1;1;0;0;4.8846;6.02557;9.18962;1;1;1;-2.10524;0.7702;-2.10524;2.4437;4.54894
1668;?;ts;23;27;5;18;18;16;1;25;1;0;0;19;6;1;2.10263;2.82184;2.97447;10.01982;9.81302;9.13232;5;9;966;1.02774;4.23238;7.99629;3.13549;15.27023;5.77156;3.81944;13.05796;6.38186;4.96835;0.81812;4.00366;1.96887;2.64835;0;1.91949;20;1;2;0;0;0;0;0;0;0;0.11872;-0.12716;0.24588;0.05145;-0.04062;1.85042;-36.00192;10.60192;-0.56496;-0.28845;0.36116;-0.72667;1.08782;0.07624;-0.14132;6.09784;297.30685;3;17;0.01009;0.05718;?;?;2;455.50006;44.63116;238.40178;283.03293;34.03914;0;2;0;0;4.748;4.98385;8.93779;0;0;2;0;0.46816;0;2.70638;2.70638
1669;?;ts;16;17;2;6;6;0;2;13;1;1;0;5;3;2;2.87221;2.92919;4.03198;9.5636;9.1278;8.86334;6;11;508;1.29315;4.93964;5.55342;1.73287;12.45675;6.07438;7.05817;9.7735;4.1547;2.62293;0.52578;1.54758;0.71823;0.8849;0;0.44675;12;4;0;0;0;0;0;0;0;0;0.12281;-0.30109;0.42391;0.07455;-0.0994;5.08687;-26.07659;12.07659;-0.57615;0.36861;0.08071;-0.21718;0.29789;0.07205;-0.10602;2.91273;212.25047;4;8;0.01885;0.03769;11;5;1;351.72006;77.75513;168.59384;246.34897;24.54471;4;4;4;0;2.7062;2.81398;6.7224;0;4;4;-1.41;1.38333;-5.64;6.04286;11.68286
1670;?;ts;12;12;1;6;0;0;2;7;2;0;0;5;2;2;2.86748;3.959;4.41418;9.55697;9.34008;8.39042;4;7;205;1.987;3.51404;4.29869;2.48491;10.08333;4.29688;4.59184;8.14627;3.55249;2.07722;0.65653;1.26194;0.92174;0.66621;0;0.36;8;0;4;0;0;0;0;0;0;0;0.26815;-0.35429;0.62244;0.12027;-0.18041;4.56667;-23.96275;15.96275;-0.72609;0.7886;0.7019;-0.81149;1.51339;0.24689;-0.23697;5.99516;168.14671;4;4;0.02379;0.02379;3;3;2;243.64005;86.57243;103.29085;189.86328;15.80485;2;4;0;1;0.9344;0.5764;4.11809;0;3;4;-2.5;1.5;-5.3675;3.34;8.7075
1679;?;ts;9;9;1;6;0;0;1;6;1;0;0;5;1;1;2.92736;4.26913;4.5;17.09363;17.09093;9.04072;3;6;90;1.84634;2.80872;3.38203;1.88916;7.11111;3.23967;3.55556;6.01651;2.33915;1.52885;0.28452;0.82378;0.44638;0.42775;0;0.23331;7;0;0;0;0;0;0;2;0;0;0.06125;-0.11682;0.17807;0.05314;-0.06074;0.89035;-12.04902;6.04902;-0.94975;1;0.05434;-0.11682;0.17116;0.05138;-0.06246;0.85581;161.02853;0;9;0;0.05589;?;?;?;202.05002;0;164.08983;164.08983;16.4962;0;0;0;0;3.0945;3.45796;4.16502;0;0;0;0;0.4;0;0.92213;0.92213
1680;?;ts;66;73;8;22;18;18;17;37;2;2;2;21;9;7;3.07194;3.45722;3.6918;9.58678;9.29615;9.18145;12;23;19659;0.82285;10.55886;30.08227;4.16865;52.32689;18.48889;11.16897;47.85229;30.55574;28.01261;8.06129;22.17924;20.50962;16.6726;2.29719;12.65127;48;0;18;0;0;0;0;0;0;0;0.29873;-0.38416;0.68289;0.07421;-0.16866;14.05337;-9.5772;5.5772;-1;0.7886;0.73254;-0.80339;1.53593;0.14482;-0.17852;17.81933;943.12213;18;30;0.01909;0.03181;3;3;2;1681.35938;319.17691;784.72479;1103.90173;104.23319;10;18;0;1;0.86081;1.97355;23.2664;3;11;18;-3.34929;1.6725;-18.47775;23.76683;42.24459
1684;?;ts;10;10;1;6;0;0;2;6;1;1;0;5;1;2;2.88654;4.12438;4.5;35.03448;35.03448;9.11093;4;7;125;1.85659;3.15876;3.94269;1.33218;8.1;4;3.70248;6.72361;2.5236;1.83947;0.2357;1.01067;0.50787;0.4829;0;0.34203;8;0;0;0;0;0;0;0;2;0;0.06037;-0.08396;0.14434;0.0464;-0.058;0.87577;-8;2;-1;1;0.02897;-0.08396;0.11293;0.02897;-0.058;0.67756;263.95712;0;10;0;0.03788;?;?;?;246.34003;0;202.85059;202.85059;20.61954;0;0;0;0;3.3192;3.63553;5.1908;0;0;0;0;0.4;0;1.24014;1.24014
1686;?;ts;14;15;2;6;5;0;2;12;1;1;0;5;3;2;2.86911;3.54634;3.99028;10.00904;9.4479;8.99279;4;7;293;1.48821;3.59945;4.89805;2.44102;10.51556;4.68;4.88889;8.45567;3.64508;2.53157;0.42067;1.56177;0.90865;0.82826;0;0.40952;9;3;2;0;0;0;0;0;0;0;0.20738;-0.32712;0.5345;0.08445;-0.1126;2.71093;-22.57563;10.17563;-0.93723;-0.61639;0.59505;-0.5206;1.11564;0.30256;-0.33102;4.46257;189.17078;3;6;0.01586;0.03172;?;2;2;269.59006;68.84376;130.6989;199.54266;18.63055;1;4;0;0;1.683;1.60555;5.05854;0;1;4;-2.06273;1.125;-2.06273;3.18417;5.24689
1687;?;ts;13;15;3;11;9;7;0;13;0;0;0;10;3;0;2.8858;3.85234;4.35785;9.67623;9.13465;8.51118;3;5;205;1.26284;2.88008;5.24156;2.56495;8.32;2.7448;2.47934;8.43072;5.22669;4.32632;1.46973;2.60047;3.50973;1.73173;0.647;0.97175;10;0;3;0;0;0;0;0;0;0;0.24453;-0.30445;0.54898;0.0671;-0.10438;1.82302;-12.19731;6.19731;-0.82741;1;0.24453;-0.24447;0.489;0.18807;-0.0964;1.33424;178.1846;3;7;0.01684;0.03929;?;?;1;281.33005;32.22319;154.62711;186.8503;19.10415;0;3;0;0;1.4732;2.39795;4.55699;0;0;3;0;0.86;0;2.77898;2.77898
1688;?;ts;21;22;2;6;6;0;4;15;1;1;1;5;4;4;2.86581;2.92162;3.90912;9.57863;9.5005;9.12404;7;14;1126;1.34602;6.32982;7.62233;2.78047;17.35537;8.58502;7.70511;13.26507;5.66318;4.03187;0.75499;2.23722;1.56197;1.17365;0;0.772;16;4;1;0;0;0;0;0;0;0;0.20795;-0.28914;0.4971;0.05511;-0.09841;5.96515;-29.71532;13.71532;-0.58877;0.35886;0.60651;-0.84503;1.45154;0.11684;-0.14419;11.70177;282.34033;5;11;0.01771;0.03896;?;5;1;481.81006;55.83318;286.6181;342.45129;32.88215;1;4;3;0;3.3344;3.77706;8.62628;0;1;5;-1.475;2.495;-1.475;7.0055;8.4805
1690;?;ts;21;24;4;18;14;14;0;23;0;0;0;19;6;0;2.31323;2.85208;3.37367;9.80385;9.60706;9.13427;5;10;822;1.1005;4.42611;7.18317;3.04452;14.58333;5.57099;3.85485;12.11037;5.68474;4.49247;0.76112;3.33552;1.86785;1.96884;0;1.31275;19;0;2;0;0;0;0;0;0;0;0.23241;-0.27837;0.51079;0.07456;-0.06213;3.72384;-29.57464;7.57464;-0.42169;-0.19408;0.52088;-0.73091;1.25179;0.14387;-0.13692;6.75383;272.29739;2;17;0.00734;0.06243;?;?;3;433.47006;36.54305;245.61707;282.1601;31.98105;0;2;0;0;3.9112;3.67824;8.28049;0;0;2;0;1.43204;0;4.45113;4.45113
1692;?;ts;21;26;6;20;19;18;0;26;0;0;0;20;6;0;2.314;2.78363;3.33621;9.81143;9.50136;9.11356;5;9;769;0.83811;4.09006;7.76229;3.04452;12.42604;5;3.85485;11.68772;6.17311;5.16718;0.83624;4.16908;2.03348;2.80612;0;2.09235;20;0;1;0;0;0;0;0;0;0;0.12198;-0.29793;0.41991;0.05684;-0.05349;2.84649;-27.8356;7.8356;-0.15185;0.24436;0.25453;-0.17214;0.42667;0.16578;-0.06249;1.95551;268.30869;1;19;0.00373;0.07081;?;?;?;437.39008;8.79277;286.58731;295.3801;32.97796;0;1;0;0;2.8217;3.85672;8.61923;0;0;1;0;0.7077;0;2.10688;2.10688
1696;?;ts;11;10;0;0;0;0;5;2;3;2;0;2;1;5;3.96666;4.14671;4.8164;9.59233;8.41232;7.76678;4;8;194;3.21668;4.05418;4.83072;2.27187;11;6.69421;7.90123;8.31999;3.78608;1.91536;0.58502;1.23886;0.53868;0.56185;0;0.42809;9;0;2;0;0;0;0;0;0;0;0.27257;-0.30947;0.58204;0.04125;-0.10829;1.92943;-7.5772;5.5772;-1.40371;0.7886;0.70636;-0.80476;1.51112;0.26612;-0.16251;4.45745;158.23802;2;7;0.01264;0.04424;?;?;?;322.23001;27.06429;216.43607;243.50037;20.48269;0;1;0;0;2.7247;2.94262;4.53898;0;0;2;0;1.5;0;1.65;1.65
1701;?;ts;14;13;0;0;0;0;5;5;4;4;2;4;3;4;3.92304;4.57059;5.55072;17.8836;16.07994;13.44204;4;8;335;3.91236;4.16289;5.49384;2.44102;14;6.47751;4.88889;10.05166;4.13033;3.2464;0.94346;1.31495;1.96738;0.62349;0.30266;0.44543;6;1;4;0;1;2;0;0;0;0;0.22216;-0.32517;0.54733;0.07324;-0.24413;3.14616;-24.49772;18.89772;-0.4;0.32257;0.63468;-0.82919;1.46387;0.26214;-0.45366;7.09208;257.26755;6;0;0.02332;0;?;?;2;330.86005;55.58659;241.92223;297.50882;25.16774;0;4;0;0;0.6365;0.68439;6.08094;0;0;5;0;2.346;0;6.18187;6.18187
1702;?;ts;21;22;2;6;6;0;5;16;3;2;2;5;4;5;3.00147;3.003;3.97661;9.58968;9.58032;9.14574;7;13;1098;1.37279;6.07806;7.62943;3.04452;17.35537;9.20918;8.88889;12.88639;5.78713;3.89785;0.70534;2.55322;1.22585;1.35498;0;0.76526;15;4;2;0;0;0;0;0;0;0;0.23629;-0.26838;0.50468;0.06863;-0.16221;4.39114;-31.07604;15.07604;-1;0.52389;0.58493;-0.8736;1.45853;0.16459;-0.33324;10.16473;284.31314;4;11;0.01407;0.03869;3;2;4;460.47006;86.17602;249.36299;335.539;31.00409;2;4;2;0;-0.0289;0.326;7.95069;0;2;6;-2.19;2.3;-4.07333;9.06716;13.14049
1703;?;ts;6;5;0;0;0;0;0;1;0;0;0;1;1;0;3.67973;7.15031;9;17.09432;9.83512;9.24052;2;3;29;3.19999;2.08167;2.25;1.56071;6;2.22222;3;5;2;1;0.5;0;1;0;0;0;2;0;0;0;0;0;3;1;0;0;0.31582;-0.18455;0.50036;0.28334;-0.14167;1.00072;-24.59171;22.39171;-0.71668;1.29586;0.29891;-0.15995;0.45887;0.2381;-0.11905;0.91773;116.46961;0;6;0;0.05152;?;?;?;78.53;0;96.05508;96.05508;5.69962;0;0;0;0;1.5684;2.61681;1.97811;0;0;0;0;0.14417;0;0.34412;0.34412
1715;?;ts;25;28;4;17;14;13;3;22;1;1;1;16;6;2;2.29025;2.96338;3.57434;10.01187;9.75462;9.53975;5;9;1236;1.24706;4.53505;9.37359;3.21888;18.36735;7.19728;5.04167;15.62939;7.51596;5.72445;1.05974;4.16675;2.42614;3.00272;0;2.25629;17;1;7;0;0;0;0;0;0;0;0.29561;-0.3429;0.63851;0.08302;-0.14688;5.03721;-47.67705;28.27705;-0.58161;-0.27995;0.64903;-0.84105;1.49008;0.14692;-0.355;7.98113;341.27173;8;9;0.02344;0.02637;?;?;2;468.60004;112.77592;208.39319;321.16913;31.63558;0;7;0;1;2.8973;3.70791;8.46548;0;1;7;-3.155;1.19;-3.155;5.44335;8.59835
1717;?;ts;15;15;1;6;0;0;3;8;2;1;0;5;2;3;2.94793;3.76979;4.25196;35.03453;9.50215;9.06241;4;8;386;2.09083;4.17019;5.62604;2.30349;13.06667;5.36508;5.58449;10.37832;5.40834;3.18542;1.77255;1.62352;2.41986;0.65993;0.43301;0.4282;12;1;1;0;0;0;0;0;1;0;0.2258;-0.2643;0.4901;0.05343;-0.0846;2.25527;-14.87322;6.87322;-0.76997;0.76985;0.62408;-0.83757;1.46165;0.19596;-0.13217;4.51914;270.16553;2;11;0.0074;0.04072;?;2;?;382.03;32.54279;258.96814;291.51093;27.3914;1;1;0;0;3.2284;3.4491;6.63103;0;1;2;-2.53;2.03202;-2.53;2.87894;5.40894
1728;?;ts;20;21;2;9;6;5;5;14;3;2;0;11;5;5;2.65115;3.57481;3.88192;17.09091;17.09091;16.47651;6;11;821;1.60274;4.89629;7.82228;2.99573;16.37188;7.85204;6.54935;12.91385;5.83003;4.11958;0.6483;2.96496;1.43194;1.75992;0;1.19615;13;2;2;0;0;1;0;2;0;0;0.2507;-0.30463;0.55533;0.06819;-0.15003;3.10688;-21.40695;5.80695;-0.78405;-0.23087;0.62087;-0.73198;1.35285;0.17306;-0.27247;8.08953;331.21759;3;12;0.00906;0.03623;?;?;7;428.96005;46.52082;278.83972;325.36053;32.54755;0;2;0;0;2.9715;2.75976;8.18286;0;0;3;0;2.8;0;6.63949;6.63949
1729;?;ts;13;12;0;0;0;0;8;1;6;6;5;1;1;6;4.818;4.82991;4.9488;17.88404;16.24191;16.03238;4;8;280;3.76895;4.05096;5.88623;2.24504;13;7.40816;6.12245;9.81117;4.21957;2.63191;0.63246;1.98131;1.00623;0.9543;0.23717;0.61889;7;0;2;0;1;3;0;0;0;0;0.147;-0.32217;0.46916;0.04589;-0.12618;2.41893;-14.24514;12.64514;-0.4;0.32257;0.59166;-0.31081;0.90247;0.18834;-0.15037;2.59128;260.37744;3;4;0.01152;0.01536;?;?;2;374.42007;17.86816;301.03287;318.90103;29.86269;0;2;0;0;3.308;3.3871;6.97792;0;0;2;0;1.3;0;2.66;2.66
1739;?;ts;16;16;1;6;0;0;3;10;1;1;1;5;6;2;2.87346;4.12865;4.36665;17.08444;9.99051;9.91287;4;7;414;2.38936;3.83406;5.13486;2.68594;14.0625;5.10417;4.42361;10.46873;4.54587;2.46307;1.16284;1.55869;1.51775;0.94077;0.10996;0.51652;6;2;7;0;0;1;0;0;0;0;0.5258;-0.32342;0.84922;0.14114;-0.11548;3.97218;-33.4283;21.4283;-1;-0.35511;0.75549;-0.95602;1.71151;0.29208;-0.57601;10.56773;248.17017;10;-4;0.04029;-0.01612;?;?;2;265.08002;149.04955;78.20558;227.25513;18.10076;0;7;0;1;0.9262;1.27277;4.93515;0;1;7;-2.269;2;-2.269;5.88207;8.15107
1742;?;ts;11;11;1;6;0;0;1;7;1;0;0;5;2;1;2.91658;4.25074;4.46068;17.1064;17.08082;9.95184;3;5;146;2.12252;2.91079;3.84757;2.3979;9.09091;3.6;2.84444;7.43916;3.0278;2.06442;0.51828;1.21344;1.09525;0.50538;0;0.16083;6;1;2;0;0;0;0;2;0;0;0.13108;-0.13324;0.26432;0.06624;-0.06624;1.16701;-23.65561;16.25561;-0.92322;-0.33314;0.53157;-0.56041;1.09199;0.16077;-0.22959;2.98242;191.99953;3;5;0.01563;0.02604;?;?;2;198.82001;44.63116;129.11497;173.74614;15.70102;0;2;0;0;3.0532;3.21704;4.3058;0;0;2;0;0.45;0;1.14;1.14
1745;?;ts;30;32;3;9;6;6;8;18;5;1;1;8;5;7;2.6523;2.90665;3.2208;9.79117;9.55173;9.54747;7;14;2476;1.36533;6.47542;11.50599;3.26257;24.63867;11.22765;9.58262;19.70423;9.84381;6.27123;1.74238;4.93708;2.63681;2.84421;0;1.98803;24;1;4;0;0;0;1;0;0;0;0.27185;-0.38131;0.65317;0.06528;-0.12713;6.08526;-36.76451;16.56451;-0.61524;-0.32687;0.70566;-0.80487;1.51052;0.12392;-0.21012;14.1536;411.46594;4;21;0.00972;0.05104;4;4;2;686.89001;86.51997;387.82199;474.34195;46.17659;2;5;0;1;4.219;3.78771;11.55418;0;3;5;-2.5;1.61;-5.35074;6.44574;11.79648
1748;?;ts;11;11;1;6;0;0;2;8;1;1;0;5;3;2;2.86875;3.96977;4.5;9.95567;9.42551;8.87167;4;7;162;1.92525;3.35207;3.62184;2.14584;9.09091;4.13265;3.78698;6.80096;2.60646;1.63918;0.35634;0.90372;0.62176;0.38986;0;0.2675;7;1;3;0;0;0;0;0;0;0;0.15219;-0.28885;0.44104;0.0697;-0.08961;2.00893;-19.15402;9.75402;-1;-0.35917;0.55885;-0.76582;1.32468;0.16998;-0.56908;9.27274;151.11951;4;3;0.02647;0.01985;?;?;2;203.12003;62.90268;103.61599;166.51868;13.91709;0;3;0;0;1.4838;1.38222;3.83156;0;0;3;0;1.11;0;2.23;2.23
1753;?;ts;13;13;1;6;0;0;2;8;1;1;0;5;3;2;2.80881;3.94247;4.22162;9.95897;9.6116;8.95353;3;6;240;2.17167;3.4194;4.44514;2.56495;11.07692;4.48148;3.7037;8.64626;3.59036;2.19016;0.65339;1.34726;1.13857;0.67633;0;0.44418;8;1;4;0;0;0;0;0;0;0;0.29532;-0.32628;0.6216;0.08557;-0.10458;2.45034;-23.4737;14.0737;-1;-0.33859;0.66244;-0.83724;1.49967;0.2317;-0.35076;8.27521;181.14548;5;3;0.0276;0.01656;?;?;2;249.32001;85.46166;114.46397;199.92563;16.50506;0;4;0;1;1.815;2.23395;4.46749;0;1;4;-3.155;0.88833;-3.155;2.23049;5.38549
